WL,F
5997.207519531249,2858853.5
5998.457519531249,2846050.2
5999.707519531249,2868217.8
6000.957519531249,2876929.5
6002.207519531249,2850169.5
6003.457519531249,2823744.0
6004.707519531249,2840083.5
6005.957519531249,2841375.5
6007.207519531249,2797227.2
6008.457519531249,2740817.0
6009.707519531249,2784073.5
6010.957519531249,2851732.0
6012.207519531249,2834361.2
6013.457519531249,2783526.0
6014.707519531249,2789178.8
6015.957519531249,2787709.8
6017.207519531249,2776176.8
6018.457519531249,2798458.0
6019.707519531249,2751650.2
6020.957519531249,2701248.5
6022.207519531249,2722578.5
6023.457519531249,2730445.5
6024.707519531249,2747417.5
6025.957519531249,2785027.5
6027.207519531249,2787445.5
6028.457519531249,2802427.0
6029.707519531249,2817168.5
6030.957519531249,2820333.0
6032.207519531249,2837477.2
6033.457519531249,2851219.0
6034.707519531249,2848723.5
6035.957519531249,2831466.5
6037.207519531249,2827120.0
6038.457519531249,2826634.5
6039.707519531249,2824688.0
6040.957519531249,2809357.5
6042.207519531249,2785518.5
6043.457519531249,2792717.5
6044.707519531249,2807951.0
6045.957519531249,2805901.5
6047.207519531249,2815197.0
6048.457519531249,2817367.8
6049.707519531249,2816187.8
6050.957519531249,2813761.0
6052.207519531249,2801760.0
6053.457519531249,2779639.0
6054.707519531249,2763516.0
6055.957519531249,2739442.5
6057.207519531249,2747045.5
6058.457519531249,2785238.8
6059.707519531249,2796838.0
6060.957519531249,2797632.2
6062.207519531249,2791642.5
6063.457519531249,2778054.0
6064.707519531249,2724428.5
6065.957519531249,2692499.5
6067.207519531249,2752145.0
6068.457519531249,2795171.8
6069.707519531249,2796123.5
6070.957519531249,2794293.5
6072.207519531249,2788343.8
6073.457519531249,2791440.2
6074.707519531249,2789680.2
6075.957519531249,2774203.0
6077.207519531249,2744664.2
6078.457519531249,2690500.2
6079.707519531249,2689991.0
6080.957519531249,2731902.5
6082.207519531249,2726397.5
6083.457519531249,2714349.0
6084.707519531249,2712447.2
6085.957519531249,2697876.5
6087.207519531249,2711717.8
6088.457519531249,2728025.2
6089.707519531249,2714891.0
6090.957519531249,2698074.5
6092.207519531249,2696936.5
6093.457519531249,2704532.5
6094.707519531249,2728598.0
6095.957519531249,2752959.0
6097.207519531249,2741651.5
6098.457519531249,2738976.8
6099.707519531249,2748576.0
6100.957519531249,2711132.0
6102.207519531249,2582454.0
6103.457519531249,2535737.2
6104.707519531249,2656533.8
6105.957519531249,2725432.0
6107.207519531249,2717779.5
6108.457519531249,2700380.5
6109.707519531249,2714527.0
6110.957519531249,2716497.0
6112.207519531249,2713959.5
6113.457519531249,2725991.0
6114.707519531249,2724592.5
6115.957519531249,2692223.2
6117.207519531249,2681920.5
6118.457519531249,2703101.0
6119.707519531249,2702317.5
6120.957519531249,2646902.5
6122.207519531249,2548181.0
6123.457519531249,2569205.0
6124.707519531249,2657210.2
6125.957519531249,2677816.0
6127.207519531249,2677940.5
6128.457519531249,2660265.0
6129.707519531249,2657410.0
6130.957519531249,2660789.5
6132.207519531249,2667233.0
6133.457519531249,2689998.0
6134.707519531249,2688584.0
6135.957519531249,2577544.0
6137.207519531249,2423228.0
6138.457519531249,2457252.0
6139.707519531249,2594717.8
6140.957519531249,2619850.0
6142.207519531249,2577126.0
6143.457519531249,2613590.5
6144.707519531249,2661856.5
6145.957519531249,2672513.5
6147.207519531249,2663001.0
6148.457519531249,2631290.5
6149.707519531249,2630952.5
6150.957519531249,2638733.0
6152.207519531249,2648820.5
6153.457519531249,2652549.0
6154.707519531249,2607525.5
6155.957519531249,2590642.5
6157.207519531249,2605201.2
6158.457519531249,2615206.0
6159.707519531249,2620599.0
6160.957519531249,2523153.2
6162.207519531249,2388594.0
6163.457519531249,2398691.5
6164.707519531249,2509064.5
6165.957519531249,2568699.5
6167.207519531249,2593353.5
6168.457519531249,2556592.5
6169.707519531249,2471444.5
6170.957519531249,2520535.5
6172.207519531249,2604781.8
6173.457519531249,2602476.0
6174.707519531249,2599775.5
6175.957519531249,2589297.0
6177.207519531249,2586818.2
6178.457519531249,2617039.2
6179.707519531249,2624695.8
6180.957519531249,2622173.5
6182.207519531249,2646059.5
6183.457519531249,2647334.2
6184.707519531249,2637605.5
6185.957519531249,2618040.5
6187.207519531249,2600073.5
6188.457519531249,2603576.5
6189.707519531249,2607232.5
6190.957519531249,2526199.8
6192.207519531249,2500082.0
6193.457519531249,2585461.5
6194.707519531249,2611569.5
6195.957519531249,2621494.2
6197.207519531249,2641769.5
6198.457519531249,2641477.5
6199.707519531249,2603913.2
6200.957519531249,2591147.5
6202.207519531249,2659605.5
6203.457519531249,2691499.0
6204.707519531249,2651591.8
6205.957519531249,2636162.0
6207.207519531249,2642432.5
6208.457519531249,2641597.8
6209.707519531249,2642455.8
6210.957519531249,2646492.5
6212.207519531249,2626439.8
6213.457519531249,2577695.5
6214.707519531249,2537115.5
6215.957519531249,2537252.5
6217.207519531249,2576242.5
6218.457519531249,2579561.0
6219.707519531249,2541459.5
6220.957519531249,2582706.2
6222.207519531249,2656617.2
6223.457519531249,2637745.5
6224.707519531249,2606082.5
6225.957519531249,2607315.5
6227.207519531249,2597732.5
6228.457519531249,2586377.5
6229.707519531249,2529796.5
6230.957519531249,2466050.0
6232.207519531249,2471080.0
6233.457519531249,2505808.0
6234.707519531249,2542004.0
6235.957519531249,2551072.5
6237.207519531249,2500679.5
6238.457519531249,2487113.2
6239.707519531249,2477704.2
6240.957519531249,2470365.0
6242.207519531249,2534362.5
6243.457519531249,2564526.0
6244.707519531249,2531164.5
6245.957519531249,2461823.0
6247.207519531249,2421544.8
6248.457519531249,2481477.5
6249.707519531249,2560237.8
6250.957519531249,2577567.5
6252.207519531249,2516145.0
6253.457519531249,2447238.8
6254.707519531249,2442492.8
6255.957519531249,2456081.5
6257.207519531249,2504767.0
6258.457519531249,2548509.2
6259.707519531249,2522162.5
6260.957519531249,2525123.5
6262.207519531249,2554009.0
6263.457519531249,2561434.0
6264.707519531249,2511424.5
6265.957519531249,2504374.5
6267.207519531249,2557947.8
6268.457519531249,2589432.8
6269.707519531249,2565629.5
6270.957519531249,2528336.5
6272.207519531249,2531560.5
6273.457519531249,2546118.2
6274.707519531249,2530742.5
6275.957519531249,2452061.5
6277.207519531249,2342048.5
6278.457519531249,2299973.8
6279.707519531249,2347160.8
6280.957519531249,2400759.8
6282.207519531249,2431552.2
6283.457519531249,2458894.0
6284.707519531249,2492263.5
6285.957519531249,2513184.5
6287.207519531249,2536433.5
6288.457519531249,2506518.0
6289.707519531249,2455429.2
6290.957519531249,2462327.5
6292.207519531249,2484909.0
6293.457519531249,2532641.5
6294.707519531249,2549175.5
6295.957519531249,2504245.8
6297.207519531249,2510997.5
6298.457519531249,2894942.0
6299.707519531249,5277547.0
6300.957519531249,6570450.0
6302.207519531249,4331594.5
6303.457519531249,2846720.0
6304.707519531249,2586542.0
6305.957519531249,2492895.2
6307.207519531249,2507326.2
6308.457519531249,2517575.0
6309.707519531249,2502873.0
6310.957519531249,2513016.2
6312.207519531249,2547858.5
6313.457519531249,2615916.2
6314.707519531249,2602974.5
6315.957519531249,2504310.5
6317.207519531249,2447987.2
6318.457519531249,2379050.2
6319.707519531249,2408684.8
6320.957519531249,2511512.5
6322.207519531249,2509002.5
6323.457519531249,2471069.0
6324.707519531249,2500160.0
6325.957519531249,2522698.5
6327.207519531249,2510270.2
6328.457519531249,2501408.2
6329.707519531249,2507285.0
6330.957519531249,2482438.2
6332.207519531249,2487346.5
6333.457519531249,2515684.5
6334.707519531249,2474989.0
6335.957519531249,2409673.5
6337.207519531249,2397923.2
6338.457519531249,2420466.2
6339.707519531249,2442358.8
6340.957519531249,2474509.0
6342.207519531249,2481869.0
6343.457519531249,2451762.0
6344.707519531249,2439609.5
6345.957519531249,2454656.8
6347.207519531249,2455724.0
6348.457519531249,2499829.5
6349.707519531249,2529848.8
6350.957519531249,2503637.5
6352.207519531249,2500362.0
6353.457519531249,2493173.0
6354.707519531249,2466585.5
6355.957519531249,2481502.0
6357.207519531249,2476817.8
6358.457519531249,2422391.5
6359.707519531249,2422656.0
6360.957519531249,2434415.2
6362.207519531249,2641497.5
6363.457519531249,3530546.0
6364.707519531249,3699880.8
6365.957519531249,2909088.5
6367.207519531249,2581424.0
6368.457519531249,2499907.2
6369.707519531249,2475321.8
6370.957519531249,2464169.0
6372.207519531249,2474182.2
6373.457519531249,2501441.5
6374.707519531249,2502278.5
6375.957519531249,2493965.5
6377.207519531249,2484441.0
6378.457519531249,2472812.5
6379.707519531249,2467305.5
6380.957519531249,2452758.0
6382.207519531249,2460944.5
6383.457519531249,2469212.2
6384.707519531249,2459646.5
6385.957519531249,2489821.0
6387.207519531249,2512810.5
6388.457519531249,2493876.0
6389.707519531249,2481086.0
6390.957519531249,2475883.8
6392.207519531249,2440241.8
6393.457519531249,2366912.8
6394.707519531249,2368216.2
6395.957519531249,2427924.8
6397.207519531249,2457095.8
6398.457519531249,2434448.2
6399.707519531249,2323315.2
6400.957519531249,2297842.0
6402.207519531249,2395732.5
6403.457519531249,2440919.5
6404.707519531249,2449915.0
6405.957519531249,2433424.0
6407.207519531249,2374377.0
6408.457519531249,2339889.5
6409.707519531249,2380131.5
6410.957519531249,2370090.0
6412.207519531249,2342065.0
6413.457519531249,2383830.0
6414.707519531249,2384911.0
6415.957519531249,2374041.5
6417.207519531249,2386747.2
6418.457519531249,2386201.8
6419.707519531249,2354335.8
6420.957519531249,2311675.5
6422.207519531249,2334798.0
6423.457519531249,2391839.8
6424.707519531249,2411636.5
6425.957519531249,2413089.5
6427.207519531249,2422899.8
6428.457519531249,2423093.8
6429.707519531249,2388205.8
6430.957519531249,2326557.8
6432.207519531249,2319969.0
6433.457519531249,2355662.5
6434.707519531249,2390779.5
6435.957519531249,2408649.5
6437.207519531249,2391544.5
6438.457519531249,2316497.5
6439.707519531249,2275681.5
6440.957519531249,2344104.8
6442.207519531249,2390612.0
6443.457519531249,2397039.8
6444.707519531249,2398774.5
6445.957519531249,2399207.5
6447.207519531249,2401040.8
6448.457519531249,2366556.0
6449.707519531249,2289236.5
6450.957519531249,2293464.5
6452.207519531249,2359354.5
6453.457519531249,2380910.0
6454.707519531249,2358170.5
6455.957519531249,2306267.0
6457.207519531249,2308067.2
6458.457519531249,2353578.5
6459.707519531249,2370429.5
6460.957519531249,2357265.2
6462.207519531249,2252504.2
6463.457519531249,2187614.0
6464.707519531249,2238333.5
6465.957519531249,2290650.8
6467.207519531249,2319308.8
6468.457519531249,2315013.2
6469.707519531249,2306660.0
6470.957519531249,2319397.0
6472.207519531249,2301744.5
6473.457519531249,2300918.5
6474.707519531249,2300687.0
6475.957519531249,2274172.8
6477.207519531249,2303552.5
6478.457519531249,2343724.8
6479.707519531249,2336756.5
6480.957519531249,2305837.0
6482.207519531249,2262027.2
6483.457519531249,2250645.0
6484.707519531249,2285879.0
6485.957519531249,2322175.2
6487.207519531249,2332975.0
6488.457519531249,2338385.0
6489.707519531249,2330793.5
6490.957519531249,2299411.5
6492.207519531249,2264090.0
6493.457519531249,2187988.5
6494.707519531249,2092484.6
6495.957519531249,2073715.1
6497.207519531249,2143406.0
6498.457519531249,2309690.5
6499.707519531249,2352046.0
6500.957519531249,2294944.8
6502.207519531249,2305654.5
6503.457519531249,2310902.0
6504.707519531249,2316220.2
6505.957519531249,2331495.0
6507.207519531249,2334863.0
6508.457519531249,2322889.0
6509.707519531249,2319471.0
6510.957519531249,2325043.0
6512.207519531249,2317110.5
6513.457519531249,2292460.8
6514.707519531249,2260906.0
6515.957519531249,2229513.2
6517.207519531249,2216005.5
6518.457519531249,2232546.2
6519.707519531249,2261064.5
6520.957519531249,2314855.5
6522.207519531249,2356211.8
6523.457519531249,2348637.0
6524.707519531249,2311137.5
6525.957519531249,2282034.0
6527.207519531249,2261894.2
6528.457519531249,2291794.2
6529.707519531249,2320398.5
6530.957519531249,2324054.5
6532.207519531249,2369926.5
6533.457519531249,2374356.0
6534.707519531249,2285108.5
6535.957519531249,2272658.5
6537.207519531249,2293637.2
6538.457519531249,2305156.5
6539.707519531249,2311797.0
6540.957519531249,2305802.5
6542.207519531249,2298498.5
6543.457519531249,2321796.2
6544.707519531249,2336089.8
6545.957519531249,2259208.2
6547.207519531249,2243324.0
6548.457519531249,2607468.0
6549.707519531249,3939027.5
6550.957519531249,4322551.0
6552.207519531249,2998674.0
6553.457519531249,2369588.0
6554.707519531249,2301440.5
6555.957519531249,2183139.5
6557.207519531249,2155941.0
6558.457519531249,2141692.5
6559.707519531249,2101993.2
6560.957519531249,2099066.0
6562.207519531249,2861319.0
6563.457519531249,12053806.0
6564.707519531249,34939304.0
6565.957519531249,34194332.0
6567.207519531249,10975608.0
6568.457519531249,2715934.2
6569.707519531249,2253988.2
6570.957519531249,2224214.0
6572.207519531249,2220689.0
6573.457519531249,2205391.0
6574.707519531249,2178100.2
6575.957519531249,2179031.0
6577.207519531249,2165934.0
6578.457519531249,2162225.0
6579.707519531249,2242928.5
6580.957519531249,2276071.8
6582.207519531249,2318202.8
6583.457519531249,2824131.0
6584.707519531249,6049165.5
6585.957519531249,8911778.0
6587.207519531249,5863504.0
6588.457519531249,2680793.0
6589.707519531249,2303733.0
6590.957519531249,2288467.2
6592.207519531249,2223704.5
6593.457519531249,2147624.0
6594.707519531249,2174546.5
6595.957519531249,2252450.0
6597.207519531249,2266969.0
6598.457519531249,2238020.5
6599.707519531249,2237778.0
6600.957519531249,2254916.5
6602.207519531249,2265740.5
6603.457519531249,2315178.0
6604.707519531249,2338288.2
6605.957519531249,2284102.8
6607.207519531249,2247587.2
6608.457519531249,2219401.8
6609.707519531249,2209045.0
6610.957519531249,2239643.5
6612.207519531249,2251272.2
6613.457519531249,2249444.2
6614.707519531249,2255705.0
6615.957519531249,2259325.8
6617.207519531249,2259178.8
6618.457519531249,2258526.8
6619.707519531249,2263086.8
6620.957519531249,2261462.5
6622.207519531249,2260351.5
6623.457519531249,2254283.8
6624.707519531249,2245504.2
6625.957519531249,2240958.2
6627.207519531249,2241563.5
6628.457519531249,2239701.0
6629.707519531249,2243151.5
6630.957519531249,2233048.5
6632.207519531249,2204413.2
6633.457519531249,2171190.8
6634.707519531249,2170660.8
6635.957519531249,2203008.0
6637.207519531249,2231450.8
6638.457519531249,2245025.2
6639.707519531249,2233046.5
6640.957519531249,2232078.2
6642.207519531249,2226139.5
6643.457519531249,2185336.0
6644.707519531249,2178968.5
6645.957519531249,2208892.5
6647.207519531249,2217722.5
6648.457519531249,2226095.5
6649.707519531249,2233823.5
6650.957519531249,2238670.5
6652.207519531249,2235994.0
6653.457519531249,2224884.0
6654.707519531249,2221230.5
6655.957519531249,2229008.0
6657.207519531249,2229609.8
6658.457519531249,2227425.5
6659.707519531249,2224705.0
6660.957519531249,2211902.5
6662.207519531249,2186229.0
6663.457519531249,2148646.8
6664.707519531249,2158288.0
6665.957519531249,2185524.2
6667.207519531249,2196673.5
6668.457519531249,2205051.5
6669.707519531249,2205867.0
6670.957519531249,2208819.0
6672.207519531249,2207826.8
6673.457519531249,2208180.0
6674.707519531249,2211612.5
6675.957519531249,2208913.8
6677.207519531249,2163337.2
6678.457519531249,2158199.5
6679.707519531249,2391203.5
6680.957519531249,2515831.5
6682.207519531249,2327268.5
6683.457519531249,2208624.8
6684.707519531249,2201616.5
6685.957519531249,2201043.5
6687.207519531249,2197391.8
6688.457519531249,2195137.8
6689.707519531249,2194055.5
6690.957519531249,2194664.5
6692.207519531249,2186609.0
6693.457519531249,2185682.0
6694.707519531249,2178327.0
6695.957519531249,2151302.5
6697.207519531249,2135443.5
6698.457519531249,2131240.8
6699.707519531249,2132889.5
6700.957519531249,2155625.2
6702.207519531249,2165385.5
6703.457519531249,2153343.8
6704.707519531249,2131412.0
6705.957519531249,2132521.0
6707.207519531249,2152058.0
6708.457519531249,2162068.2
6709.707519531249,2156829.2
6710.957519531249,2152491.5
6712.207519531249,2146668.0
6713.457519531249,2134043.8
6714.707519531249,2147123.0
6715.957519531249,2282071.0
6717.207519531249,3688799.5
6718.457519531249,7151163.5
6719.707519531249,6818416.5
6720.957519531249,3321714.0
6722.207519531249,2198152.2
6723.457519531249,2145264.5
6724.707519531249,2149195.2
6725.957519531249,2134554.5
6727.207519531249,2127198.8
6728.457519531249,2139526.0
6729.707519531249,2183090.0
6730.957519531249,2526463.0
6732.207519531249,4524297.0
6733.457519531249,6074846.0
6734.707519531249,4179002.2
6735.957519531249,2379027.5
6737.207519531249,2152045.0
6738.457519531249,2126941.5
6739.707519531249,2127878.5
6740.957519531249,2139662.2
6742.207519531249,2135102.0
6743.457519531249,2131882.0
6744.707519531249,2134482.5
6745.957519531249,2133945.5
6747.207519531249,2123246.8
6748.457519531249,2112066.0
6749.707519531249,2092042.1
6750.957519531249,2096264.5
6752.207519531249,2104569.0
6753.457519531249,2107722.5
6754.707519531249,2121396.5
6755.957519531249,2123197.0
6757.207519531249,2119829.5
6758.457519531249,2122383.5
6759.707519531249,2129356.8
6760.957519531249,2138532.2
6762.207519531249,2135566.2
6763.457519531249,2132633.2
6764.707519531249,2129319.0
6765.957519531249,2121442.0
6767.207519531249,2095205.5
6768.457519531249,2083303.8
6769.707519531249,2103122.8
6770.957519531249,2103715.2
6772.207519531249,2090539.2
6773.457519531249,2097616.5
6774.707519531249,2119421.0
6775.957519531249,2130864.5
6777.207519531249,2130714.5
6778.457519531249,2127971.5
6779.707519531249,2129799.5
6780.957519531249,2123839.5
6782.207519531249,2111541.5
6783.457519531249,2094529.6
6784.707519531249,2087083.2
6785.957519531249,2089804.5
6787.207519531249,2095754.2
6788.457519531249,2108418.0
6789.707519531249,2117625.5
6790.957519531249,2116913.8
6792.207519531249,2111166.0
6793.457519531249,2096748.8
6794.707519531249,2087482.2
6795.957519531249,2087086.1
6797.207519531249,2091911.2
6798.457519531249,2096539.2
6799.707519531249,2097268.0
6800.957519531249,2102755.0
6802.207519531249,2105229.0
6803.457519531249,2096715.5
6804.707519531249,2088399.6
6805.957519531249,2093071.1
6807.207519531249,2090140.8
6808.457519531249,2096727.6
6809.707519531249,2091862.6
6810.957519531249,2082064.4
6812.207519531249,2096625.6
6813.457519531249,2098351.2
6814.707519531249,2089272.9
6815.957519531249,2096582.9
6817.207519531249,2105896.8
6818.457519531249,2102209.8
6819.707519531249,2083392.0
6820.957519531249,2080397.5
6822.207519531249,2096079.8
6823.457519531249,2107836.5
6824.707519531249,2107212.5
6825.957519531249,2089822.5
6827.207519531249,2049304.2
6828.457519531249,1990217.0
6829.707519531249,2017217.9
6830.957519531249,2064401.6
6832.207519531249,2037286.0
6833.457519531249,2053982.1
6834.707519531249,2090640.1
6835.957519531249,2040625.4
6837.207519531249,2044985.2
6838.457519531249,2048043.0
6839.707519531249,2001393.8
6840.957519531249,1988518.8
6842.207519531249,2009612.8
6843.457519531249,2015539.0
6844.707519531249,2035381.8
6845.957519531249,2069450.0
6847.207519531249,2079773.5
6848.457519531249,2068953.2
6849.707519531249,2050072.5
6850.957519531249,2050669.0
6852.207519531249,2070294.4
6853.457519531249,2074949.1
6854.707519531249,2036495.0
6855.957519531249,2019521.4
6857.207519531249,2033972.2
6858.457519531249,2037913.5
6859.707519531249,2051209.6
6860.957519531249,2056639.2
6862.207519531249,2141792.5
6863.457519531249,2412553.5
6864.707519531249,2129345.0
6865.957519531249,1891856.6
6867.207519531249,1978589.2
6868.457519531249,1790898.2
6869.707519531249,1858394.5
6870.957519531249,2090390.9
6872.207519531249,2032354.2
6873.457519531249,1885046.8
6874.707519531249,1881061.4
6875.957519531249,1908179.5
6877.207519531249,1919431.5
6878.457519531249,1937912.8
6879.707519531249,1949329.5
6880.957519531249,1934796.5
6882.207519531249,1943981.8
6883.457519531249,1956917.5
6884.707519531249,1983210.1
6885.957519531249,1961161.2
6887.207519531249,1962555.5
6888.457519531249,2079954.9
6889.707519531249,2112337.8
6890.957519531249,2054599.5
6892.207519531249,1959896.8
6893.457519531249,1888203.9
6894.707519531249,1972046.2
6895.957519531249,1948356.2
6897.207519531249,1903942.8
6898.457519531249,2015913.9
6899.707519531249,2049179.9
6900.957519531249,2057986.0
6902.207519531249,2056555.8
6903.457519531249,1995446.8
6904.707519531249,1917685.0
6905.957519531249,1952832.2
6907.207519531249,2027670.2
6908.457519531249,1987223.0
6909.707519531249,1938530.8
6910.957519531249,1972028.8
6912.207519531249,2030098.2
6913.457519531249,2058856.0
6914.707519531249,1971374.6
6915.957519531249,1976613.2
6917.207519531249,1977846.5
6918.457519531249,1935989.4
6919.707519531249,1949356.1
6920.957519531249,2025351.8
6922.207519531249,2119405.8
6923.457519531249,2159362.0
6924.707519531249,2034597.8
6925.957519531249,1986710.5
6927.207519531249,1987392.6
6928.457519531249,1943483.6
6929.707519531249,1911455.6
6930.957519531249,1955517.0
6932.207519531249,1983243.8
6933.457519531249,1957225.1
6934.707519531249,1961795.1
6935.957519531249,1998383.0
6937.207519531249,1998710.2
6938.457519531249,1937126.0
6939.707519531249,1865181.4
6940.957519531249,1870152.0
6942.207519531249,1917218.0
6943.457519531249,1940769.0
6944.707519531249,1953261.9
6945.957519531249,1952072.5
6947.207519531249,1917856.4
6948.457519531249,1980984.0
6949.707519531249,2045351.0
6950.957519531249,1989879.5
6952.207519531249,1985566.4
6953.457519531249,1974185.2
6954.707519531249,1953628.4
6955.957519531249,1939357.6
6957.207519531249,1943640.6
6958.457519531249,1982096.6
6959.707519531249,1992209.8
6960.957519531249,1981316.0
6962.207519531249,1986774.4
6963.457519531249,2002971.2
6964.707519531249,1998463.5
6965.957519531249,2005982.8
6967.207519531249,2015030.6
6968.457519531249,2005787.0
6969.707519531249,2004959.2
6970.957519531249,1981011.6
6972.207519531249,1974998.4
6973.457519531249,1995070.4
6974.707519531249,1989731.2
6975.957519531249,1961913.2
6977.207519531249,1908316.2
6978.457519531249,1861252.0
6979.707519531249,1856580.2
6980.957519531249,1907964.8
6982.207519531249,1951831.5
6983.457519531249,1970858.5
6984.707519531249,1959237.1
6985.957519531249,1940452.6
6987.207519531249,1930626.2
6988.457519531249,1891155.4
6989.707519531249,1877593.5
6990.957519531249,1923556.5
6992.207519531249,1944327.0
6993.457519531249,1914174.1
6994.707519531249,1910930.9
6995.957519531249,1961093.0
6997.207519531249,1970380.0
6998.457519531249,1916139.9
6999.707519531249,1880401.1
7000.957519531249,1906932.4
7002.207519531249,1926393.8
7003.457519531249,1926782.0
7004.707519531249,1881740.5
7005.957519531249,1834571.0
7007.207519531249,1869765.2
7008.457519531249,1908592.5
7009.707519531249,1898041.1
7010.957519531249,1841718.6
7012.207519531249,1817203.0
7013.457519531249,1873202.2
7014.707519531249,1898541.9
7015.957519531249,1812476.8
7017.207519531249,1778730.8
7018.457519531249,1857792.5
7019.707519531249,1914275.8
7020.957519531249,1921271.2
7022.207519531249,1889211.2
7023.457519531249,1825426.8
7024.707519531249,1811221.5
7025.957519531249,1841985.5
7027.207519531249,1836076.9
7028.457519531249,1858451.2
7029.707519531249,1914300.5
7030.957519531249,1928115.6
7032.207519531249,1926874.9
7033.457519531249,1922984.9
7034.707519531249,1902859.4
7035.957519531249,1895234.8
7037.207519531249,1880166.5
7038.457519531249,1845318.8
7039.707519531249,1849957.0
7040.957519531249,1902785.2
7042.207519531249,1937113.0
7043.457519531249,1932408.2
7044.707519531249,1921465.5
7045.957519531249,1921947.8
7047.207519531249,1948373.8
7048.457519531249,1978490.1
7049.707519531249,1964342.4
7050.957519531249,1921873.8
7052.207519531249,1893120.5
7053.457519531249,1886403.0
7054.707519531249,1898604.5
7055.957519531249,1892414.6
7057.207519531249,1885906.2
7058.457519531249,1893992.0
7059.707519531249,1887020.0
7060.957519531249,1877327.2
7062.207519531249,1888208.4
7063.457519531249,1900275.0
7064.707519531249,1889151.6
7065.957519531249,1915718.6
7067.207519531249,2033710.0
7068.457519531249,2032825.5
7069.707519531249,1928239.1
7070.957519531249,1901999.5
7072.207519531249,1890685.6
7073.457519531249,1896176.2
7074.707519531249,1908440.4
7075.957519531249,1906083.8
7077.207519531249,1902718.6
7078.457519531249,1901558.2
7079.707519531249,1902265.4
7080.957519531249,1911383.5
7082.207519531249,1913254.0
7083.457519531249,1888279.0
7084.707519531249,1848470.6
7085.957519531249,1853515.5
7087.207519531249,1871593.8
7088.457519531249,1888455.9
7089.707519531249,1877937.5
7090.957519531249,1851184.6
7092.207519531249,1854459.0
7093.457519531249,1865936.2
7094.707519531249,1872695.5
7095.957519531249,1871819.1
7097.207519531249,1868057.8
7098.457519531249,1871887.8
7099.707519531249,1876528.5
7100.957519531249,1878905.6
7102.207519531249,1879706.5
7103.457519531249,1880189.2
7104.707519531249,1881791.0
7105.957519531249,1873435.5
7107.207519531249,1865195.9
7108.457519531249,1871095.9
7109.707519531249,1862639.4
7110.957519531249,1842277.6
7112.207519531249,1829625.6
7113.457519531249,1842215.5
7114.707519531249,1856202.1
7115.957519531249,1865254.1
7117.207519531249,1863625.2
7118.457519531249,1855900.9
7119.707519531249,1859145.2
7120.957519531249,1852256.8
7122.207519531249,1817768.4
7123.457519531249,1825666.5
7124.707519531249,1865492.1
7125.957519531249,1872801.8
7127.207519531249,1859576.9
7128.457519531249,1839993.6
7129.707519531249,1826598.2
7130.957519531249,1799237.0
7132.207519531249,1813570.6
7133.457519531249,1843572.4
7134.707519531249,1857413.6
7135.957519531249,1920128.8
7137.207519531249,2306670.0
7138.457519531249,2706870.5
7139.707519531249,2343433.0
7140.957519531249,1915240.4
7142.207519531249,1859071.5
7143.457519531249,1837710.0
7144.707519531249,1822037.0
7145.957519531249,1830844.4
7147.207519531249,1818164.9
7148.457519531249,1778901.8
7149.707519531249,1793016.2
7150.957519531249,1804580.0
7152.207519531249,1811385.5
7153.457519531249,1828306.9
7154.707519531249,1828614.0
7155.957519531249,1813025.1
7157.207519531249,1820153.5
7158.457519531249,1836441.0
7159.707519531249,1825324.2
7160.957519531249,1819099.8
7162.207519531249,1834064.6
7163.457519531249,1798109.0
7164.707519531249,1707964.2
7165.957519531249,1709701.6
7167.207519531249,1737328.6
7168.457519531249,1746873.0
7169.707519531249,1762384.1
7170.957519531249,1724088.5
7172.207519531249,1708386.0
7173.457519531249,1697282.4
7174.707519531249,1743713.0
7175.957519531249,1728736.8
7177.207519531249,1635661.2
7178.457519531249,1676169.6
7179.707519531249,1770093.2
7180.957519531249,1728766.2
7182.207519531249,1668380.6
7183.457519531249,1714630.8
7184.707519531249,1692102.1
7185.957519531249,1619553.6
7187.207519531249,1554321.6
7188.457519531249,1621716.6
7189.707519531249,1742688.2
7190.957519531249,1709001.0
7192.207519531249,1621620.2
7193.457519531249,1593980.2
7194.707519531249,1644072.2
7195.957519531249,1705001.2
7197.207519531249,1679730.8
7198.457519531249,1671803.0
7199.707519531249,1684768.5
7200.957519531249,1610616.5
7202.207519531249,1628857.9
7203.457519531249,1685704.8
7204.707519531249,1683239.5
7205.957519531249,1661128.4
7207.207519531249,1622713.5
7208.457519531249,1668917.0
7209.707519531249,1704805.9
7210.957519531249,1736261.0
7212.207519531249,1770550.0
7213.457519531249,1781768.5
7214.707519531249,1777852.4
7215.957519531249,1745666.0
7217.207519531249,1729585.9
7218.457519531249,1732508.8
7219.707519531249,1754476.2
7220.957519531249,1798360.8
7222.207519531249,1825461.4
7223.457519531249,1770258.8
7224.707519531249,1738153.4
7225.957519531249,1759808.2
7227.207519531249,1732973.8
7228.457519531249,1725498.5
7229.707519531249,1764864.5
7230.957519531249,1775498.6
7232.207519531249,1736771.0
7233.457519531249,1709903.8
7234.707519531249,1676589.6
7235.957519531249,1674421.2
7237.207519531249,1700071.0
7238.457519531249,1575673.9
7239.707519531249,1423076.8
7240.957519531249,1227559.8
7242.207519531249,1294634.6
7243.457519531249,1533523.9
7244.707519531249,1654359.9
